Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Extreme Eigen Values of Toeplitz Operators","Lecture Notes in Mathematics","","","","10.1007/BFb0068398","I. I. Hirschman Jr.Daniel E. Hughes","1977","http://link.springer.com/book/10.1007/BFb0068398","Book"
"Semigroups Theory and Applications","Lecture Notes in Mathematics","","","","10.1007/BFb0083418","Helmut JürgensenGérard LallementHanns Joachim Weinert","1988","http://link.springer.com/book/10.1007/BFb0083418","Book"
"Kähler-Einstein Metrics and Integral Invariants","Lecture Notes in Mathematics","","","","10.1007/BFb0078084","Akito Futaki","1988","http://link.springer.com/book/10.1007/BFb0078084","Book"
"Lévy Matters III","Lecture Notes in Mathematics","","","","10.1007/978-3-319-02684-8","Björn BöttcherRené SchillingJian Wang","2013","http://link.springer.com/book/10.1007/978-3-319-02684-8","Book"
"Approximation Methods for Navier-Stokes Problems","Lecture Notes in Mathematics","","","","10.1007/BFb0086897","Reimund Rautmann","1980","http://link.springer.com/book/10.1007/BFb0086897","Book"
"The Geometry of some special Arithmetic Quotients","Lecture Notes in Mathematics","","","","10.1007/BFb0094399","Bruce Hunt","1996","http://link.springer.com/book/10.1007/BFb0094399","Book"
"Minimal Projections in Banach Spaces","Lecture Notes in Mathematics","","","","10.1007/BFb0094527","Włodzimierz OdyniecGrzegorz Lewicki","1990","http://link.springer.com/book/10.1007/BFb0094527","Book"
"Séminaire Heidelberg-Saarbrücken-Strasbourg sur la K-Théorie","Lecture Notes in Mathematics","","","","10.1007/BFb0059019","M. KaroubiR. GordonP. LöfflerM. Zisman","1970","http://link.springer.com/book/10.1007/BFb0059019","Book"
"Topology and Combinatorial Group Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0084444","Paul Latiolais","1990","http://link.springer.com/book/10.1007/BFb0084444","Book"
"Proceedings of a Conference on Operator Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0058913","P. A. Fillmore","1973","http://link.springer.com/book/10.1007/BFb0058913","Book"
"Construction de Séries Discrètes p-adiques","Lecture Notes in Mathematics","","","","10.1007/BFb0082161","Prof. Paul Gérardin","1975","http://link.springer.com/book/10.1007/BFb0082161","Book"
"Eisensteinkohomologie und die Konstruktion gemischter Motive","Lecture Notes in Mathematics","","","","10.1007/BFb0090305","Günter Harder","1993","http://link.springer.com/book/10.1007/BFb0090305","Book"
"Manifolds with Cusps of Rank One","Lecture Notes in Mathematics","","","","10.1007/BFb0077660","Werner Müller","1987","http://link.springer.com/book/10.1007/BFb0077660","Book"
"Analytic Theory of the Harish-Chandra C-Function","Lecture Notes in Mathematics","","","","10.1007/BFb0064335","Dr. Leslie Cohn","1974","http://link.springer.com/book/10.1007/BFb0064335","Book"
"Mahler Functions and Transcendence","Lecture Notes in Mathematics","","","","10.1007/BFb0093672","Kumiko Nishioka","1996","http://link.springer.com/book/10.1007/BFb0093672","Book"
"Analytic Theory of Continued Fractions II","Lecture Notes in Mathematics","","","","10.1007/BFb0075930","Wolfgang J. Thron","1986","http://link.springer.com/book/10.1007/BFb0075930","Book"
"Global Analysis","Lecture Notes in Mathematics","","","","10.1007/BFb0069800","Miroslav GrmelaJerrold Eldon Marsden","1979","http://link.springer.com/book/10.1007/BFb0069800","Book"
"Théorie des Topos et Cohomologie Etale des Schémas","Lecture Notes in Mathematics","","","","10.1007/BFb0061319","","1972","http://link.springer.com/book/10.1007/BFb0061319","Book"
"Séminaire de Probabilités XXXII","Lecture Notes in Mathematics","","","","10.1007/BFb0101744","Jacques AzémaMarc YorMichel ÉmeryMichel Ledoux","1998","http://link.springer.com/book/10.1007/BFb0101744","Book"
"Modern Differential Geometric Techniques in the Theory of Continuous Distributions of Dislocations","Lecture Notes in Mathematics","","","","10.1007/BFb0063363","Frederick Bloom","1979","http://link.springer.com/book/10.1007/BFb0063363","Book"
"Analytic Theory of Continued Fractions III","Lecture Notes in Mathematics","","","","10.1007/BFb0096161","Lisa Jacobsen","1989","http://link.springer.com/book/10.1007/BFb0096161","Book"
"Bidualräume und Vervollständigungen von Banachmoduln","Lecture Notes in Mathematics","","","","10.1007/BFb0064147","Michael Grosser","1979","http://link.springer.com/book/10.1007/BFb0064147","Book"
"Differential Topology","Lecture Notes in Mathematics","","","","10.1007/BFb0081464","Ulrich Koschorke","1988","http://link.springer.com/book/10.1007/BFb0081464","Book"
"Reelle und Vektorwertige Quasimartingale und die Theorie der Stochastischen Integration","Lecture Notes in Mathematics","","","","10.1007/BFb0069563","Michel Métivier","1977","http://link.springer.com/book/10.1007/BFb0069563","Book"
"Non-Commutative Harmonic Analysis","Lecture Notes in Mathematics","","","","10.1007/BFb0087912","Jacques CarmonaMichèle Vergne","1977","http://link.springer.com/book/10.1007/BFb0087912","Book"
"Multigrid Methods II","Lecture Notes in Mathematics","","","","10.1007/BFb0072636","Wolfgang HackbuschUlrich Trottenberg","1986","http://link.springer.com/book/10.1007/BFb0072636","Book"
"Algebraic Topology Rational Homotopy","Lecture Notes in Mathematics","","","","10.1007/BFb0077790","Yves Felix","1988","http://link.springer.com/book/10.1007/BFb0077790","Book"
"Lectures on the Eilenberg-Moore Spectral Sequence","Lecture Notes in Mathematics","","","","10.1007/BFb0060347","Larry Smith","1970","http://link.springer.com/book/10.1007/BFb0060347","Book"
"Topics in the Theory of Riemann Surfaces","Lecture Notes in Mathematics","","","","10.1007/BFb0073575","Robert D. M. Accola","1994","http://link.springer.com/book/10.1007/BFb0073575","Book"
"Operator Algebras Generated by Commuting Projections: A Vector Measure Approach","Lecture Notes in Mathematics","","","","10.1007/BFb0096184","Werner Ricker","1999","http://link.springer.com/book/10.1007/BFb0096184","Book"
"Matrix Inequalities","Lecture Notes in Mathematics","","","","10.1007/b83956","Xingzhi Zhan","2002","http://link.springer.com/book/10.1007/b83956","Book"
"Geometry and Topology","Lecture Notes in Mathematics","","","","10.1007/BFb0075212","James C. AlexanderJohn L. Harer","1985","http://link.springer.com/book/10.1007/BFb0075212","Book"
"Equations de Pfaff algébriques","Lecture Notes in Mathematics","","","","10.1007/BFb0063393","Jean-Pierre Jouanolou","1979","http://link.springer.com/book/10.1007/BFb0063393","Book"
"Séminaire de Probabilités XIII","Lecture Notes in Mathematics","","","","10.1007/BFb0070846","C. DellacherieP. A. MeyerM. Weil","1979","http://link.springer.com/book/10.1007/BFb0070846","Book"
"Méthode Simpliciale en Algèbre Homologique et Algèbre Commutative","Lecture Notes in Mathematics","","","","10.1007/BFb0077199","Michel André","1967","http://link.springer.com/book/10.1007/BFb0077199","Book"
"Modal Interval Analysis","Lecture Notes in Mathematics","","","","10.1007/978-3-319-01721-1","Miguel A. SainzJoaquim ArmengolRemei CalmPau HerreroLambert JorbaJosep Vehi","2014","http://link.springer.com/book/10.1007/978-3-319-01721-1","Book"
"Homogeneous Bounded Domains and Siegel Domains","Lecture Notes in Mathematics","","","","10.1007/BFb0060967","Soji Kaneyuki","1971","http://link.springer.com/book/10.1007/BFb0060967","Book"
"Real Algebraic Geometry","Lecture Notes in Mathematics","","","","10.1007/BFb0084605","Michel CosteLouis MahéMarie-Françoise Roy","1992","http://link.springer.com/book/10.1007/BFb0084605","Book"
"Hyperbolic Systems with Analytic Coefficients","Lecture Notes in Mathematics","","","","10.1007/978-3-319-02273-4","Tatsuo Nishitani","2014","http://link.springer.com/book/10.1007/978-3-319-02273-4","Book"
"Banach Spaces of Vector-Valued Functions","Lecture Notes in Mathematics","","","","10.1007/BFb0096765","Pilar CembranosJosé Mendoza","1997","http://link.springer.com/book/10.1007/BFb0096765","Book"
"Polynômes Orthogonaux Formels —","Lecture Notes in Mathematics","","","","10.1007/BFb0066470","André Draux","1983","http://link.springer.com/book/10.1007/BFb0066470","Book"
"Fourier Coefficients of Automorphic Forms","Lecture Notes in Mathematics","","","","10.1007/BFb0089856","Roelof W. Bruggeman","1981","http://link.springer.com/book/10.1007/BFb0089856","Book"
"Nonstandard Analysis","Lecture Notes in Mathematics","","","","10.1007/BFb0093397","Robert LutzMichel Goze","1981","http://link.springer.com/book/10.1007/BFb0093397","Book"
"Logic Year 1979–80","Lecture Notes in Mathematics","","","","10.1007/BFb0090934","Manuel LermanJames H. SchmerlRobert I. Soare","1981","http://link.springer.com/book/10.1007/BFb0090934","Book"
"Computing Methods in Applied Sciences and Engineering, 1977, I","Lecture Notes in Mathematics","","","","10.1007/BFb0063609","R. GlowinskiJ. L. LionsIria Laboria","1979","http://link.springer.com/book/10.1007/BFb0063609","Book"
"Differential Geometry","Lecture Notes in Mathematics","","","","10.1007/BFb0078607","Vagn Lundsgaard Hansen","1987","http://link.springer.com/book/10.1007/BFb0078607","Book"
"Spectral Theory of Random Schrödinger Operators","Lecture Notes in Mathematics","","","","10.1007/BFb0093929","Reinhard Lang","1991","http://link.springer.com/book/10.1007/BFb0093929","Book"
"Methods of Graded Rings","Lecture Notes in Mathematics","","","","10.1007/b94904","Constantin NastasescuFreddy Van Oystaeyen","2004","http://link.springer.com/book/10.1007/b94904","Book"
"Characters and Cyclotomic Fields in Finite Geometry","Lecture Notes in Mathematics","","","","10.1007/b84213","Bernhard Schmidt","2002","http://link.springer.com/book/10.1007/b84213","Book"
"Limit Theorems for Unions of Random Closed Sets","Lecture Notes in Mathematics","","","","10.1007/BFb0073527","Ilya S. Molchanov","1993","http://link.springer.com/book/10.1007/BFb0073527","Book"
"Geometry and Nonlinear Analysis in Banach Spaces","Lecture Notes in Mathematics","","","","10.1007/BFb0075323","Kondagunta SundaresanSrinivasa Swaminathan","1985","http://link.springer.com/book/10.1007/BFb0075323","Book"
"Topics in Approximation Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0058976","Harold S. Shapiro","1971","http://link.springer.com/book/10.1007/BFb0058976","Book"
"Rational Approximation and Interpolation","Lecture Notes in Mathematics","","","","10.1007/BFb0072395","Peter Russell Graves-MorrisEdward B. SaffRichard S. Varga","1984","http://link.springer.com/book/10.1007/BFb0072395","Book"
"Asymptotics of Analytic Difference Equations","Lecture Notes in Mathematics","","","","10.1007/BFb0100174","Geertrui K. Immink","1984","http://link.springer.com/book/10.1007/BFb0100174","Book"
"Billingsley Dimension in Probability Spaces","Lecture Notes in Mathematics","","","","10.1007/BFb0091622","Helmut Cajar","1981","http://link.springer.com/book/10.1007/BFb0091622","Book"
"Les Equations de von Kármán","Lecture Notes in Mathematics","","","","10.1007/BFb0091528","Philippe G. CiarletPatrick Rabier","1980","http://link.springer.com/book/10.1007/BFb0091528","Book"
"Extensional Gödel Functional Interpretation","Lecture Notes in Mathematics","","","","10.1007/BFb0060871","Horst Luckhardt","1973","http://link.springer.com/book/10.1007/BFb0060871","Book"
"Dualisierende Komplexe in der Iokalen Algebra und Buchsbaum - Ringe","Lecture Notes in Mathematics","","","","10.1007/BFb0094123","Peter Schenzel","1982","http://link.springer.com/book/10.1007/BFb0094123","Book"
"Asymptotic Behavior of Monodromy","Lecture Notes in Mathematics","","","","10.1007/BFb0094551","Carlos Simpson","1991","http://link.springer.com/book/10.1007/BFb0094551","Book"
"Diophantine Approximation and Transcendence Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0078704","Gisbert Wüstholz","1987","http://link.springer.com/book/10.1007/BFb0078704","Book"
"Séminaire Pierre Lelong (Analyse) Année 1975/76","Lecture Notes in Mathematics","","","","10.1007/BFb0091458","Pierre Lelong","1977","http://link.springer.com/book/10.1007/BFb0091458","Book"
"Structures de Fredholm sur les Variétés Hilbertiennes","Lecture Notes in Mathematics","","","","10.1007/BFb0058448","Nicole Moulis","1972","http://link.springer.com/book/10.1007/BFb0058448","Book"
"Norm Inequalities for Derivatives and Differences","Lecture Notes in Mathematics","","","","10.1007/BFb0090864","Man Kam KwongAnton Zettl","1992","http://link.springer.com/book/10.1007/BFb0090864","Book"
"Rational Homotopy Type","Lecture Notes in Mathematics","","","","10.1007/BFb0081997","Wu Wen-tsün","1987","http://link.springer.com/book/10.1007/BFb0081997","Book"
"Séminaire Bourbaki vol. 1971/72 Exposés 400–417","Lecture Notes in Mathematics","","","","10.1007/BFb0069272","A. DoldB. Eckmann","1973","http://link.springer.com/book/10.1007/BFb0069272","Book"
"Probability Theory on Vector Spaces II","Lecture Notes in Mathematics","","","","10.1007/BFb0097389","A. Weron","1980","http://link.springer.com/book/10.1007/BFb0097389","Book"
"Victoria Symposium on Nonstandard Analysis","Lecture Notes in Mathematics","","","","10.1007/BFb0065992","Albert HurdPeter Loeb","1974","http://link.springer.com/book/10.1007/BFb0065992","Book"
"Numerical Analysis Lancaster 1984","Lecture Notes in Mathematics","","","","10.1007/BFb0075155","Peter R. Turner","1985","http://link.springer.com/book/10.1007/BFb0075155","Book"
"Integration Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0098940","A. J. E. M. JanssenP. van der Steen","1984","http://link.springer.com/book/10.1007/BFb0098940","Book"
"Value Distribution on Parabolic Spaces","Lecture Notes in Mathematics","","","","10.1007/BFb0062904","Wilhelm Stoll","1977","http://link.springer.com/book/10.1007/BFb0062904","Book"
"Representations of Permutation Groups I","Lecture Notes in Mathematics","","","","10.1007/BFb0067943","Adalbert Kerber","1971","http://link.springer.com/book/10.1007/BFb0067943","Book"
"Superconvergence in Galerkin Finite Element Methods","Lecture Notes in Mathematics","","","","10.1007/BFb0096835","Lars B. Wahlbin","1995","http://link.springer.com/book/10.1007/BFb0096835","Book"
"Existence Families, Functional Calculi and Evolution Equations","Lecture Notes in Mathematics","","","","10.1007/BFb0073401","Ralph deLaubenfels","1994","http://link.springer.com/book/10.1007/BFb0073401","Book"
"Le Mouvement Brownien Relativiste","Lecture Notes in Mathematics","","","","10.1007/BFb0089079","Jean-Pierre Caubet","1976","http://link.springer.com/book/10.1007/BFb0089079","Book"
"Forcing, Arithmetic, Division Rings","Lecture Notes in Mathematics","","","","10.1007/BFb0064082","Dr. Joram HirschfeldDr. William H. Wheeler","1975","http://link.springer.com/book/10.1007/BFb0064082","Book"
"Hodge Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0077524","Eduardo CattaniAroldo KaplanFrancisco GuillénFernando Puerta","1987","http://link.springer.com/book/10.1007/BFb0077524","Book"
"Measure Theory Oberwolfach 1981","Lecture Notes in Mathematics","","","","10.1007/BFb0096658","D. KölzowD. Maharam-Stone","1982","http://link.springer.com/book/10.1007/BFb0096658","Book"
"Séminaire Bourbaki vol. 1978/79 Exposés 525 – 542","Lecture Notes in Mathematics","","","","10.1007/BFb0096231","","1980","http://link.springer.com/book/10.1007/BFb0096231","Book"
"Homology of Locally Semialgebraic Spaces","Lecture Notes in Mathematics","","","","10.1007/BFb0093939","Hans Delfs","1991","http://link.springer.com/book/10.1007/BFb0093939","Book"
"Hardy Classes on Riemann Surfaces","Lecture Notes in Mathematics","","","","10.1007/BFb0080775","Maurice Heins","1969","http://link.springer.com/book/10.1007/BFb0080775","Book"
"Techniques of Multivariate Calculation","Lecture Notes in Mathematics","","","","10.1007/BFb0079663","Roger H. Farrell","1976","http://link.springer.com/book/10.1007/BFb0079663","Book"
